tone_group,bigram,n,tf,idf,tf_idf
dovish,credit review,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,credit squeeze,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,credit volumes,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,creditor status,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crises including,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crisis china,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crisis events,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crisis experience,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crisis exposed,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crisis note,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crisis people,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crisis recovery,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crisis stress,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,critical battles,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crony capitalism,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crop loans,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crucial component,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crucial difference,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crypto technologies,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,crypto winter,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cultural differences,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cultural factors,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cumulative benefit,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cumulative easing,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cunliffe bros,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,currencies stablecoins,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,currency chests,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,currency clamp,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,currency funds,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,currency government,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,currency volatility,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current condition,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current demand,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current downturn,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current landscape,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current macroeconomic,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current political,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current quantitative,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current social,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current supporters,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current tcfd,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current technological,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current trade,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,current wave,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,customer accounts,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,customer behaviour,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,customer oriented,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,customer segments,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cut profits,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cut rates,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cyber defences,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cyclical divergence,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cyclical features,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cyclical perspective,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cyclical stabilisation,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cyclical weakness,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,cyclically adjusted,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,daily liquidity,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,daily trading,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,damaging consequences,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,danger zone,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,daniel sichel,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dark green,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,daron acemoglu,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,data continue,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,data development,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,data flow,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,data generated,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,data include,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,data intensive,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,data provide,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,data relevant,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,data reveal,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,data suggests,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,data warehouses,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dated bonds,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,david marsh,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,day financial,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,day supervision,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,de fragmentation,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,de loecker,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,de vries,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dealer inventories,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dealers pds,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,death rates,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,debate surrounding,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,debt act,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,debt public,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,debt rescheduling,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,debt situation,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,debt workouts,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,decades ahead,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,decades chart,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,decades past,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,deceased depositor,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,declining commodity,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,declining demand,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,deep global,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,deep gratitude,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,deep liquid,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,default ead,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,default experience,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,default rate,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,default related,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,deficit ratio,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,deflationary forces,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,deflationary impact,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,delayed recognition,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,demand continues,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,demand creating,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,demand effects,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,demand reflecting,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,demand relative,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,demand supported,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,demand switching,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,demanding jobs,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,democratic governments,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,democratic policy,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,demographic challenges,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,demographic vortex,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,denmark iceland,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,density golden,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,deposit guarantees,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,deposit markets,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,deposits graph,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,depressed restructuring,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,depth discussions,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,depth research,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,derivatives outstanding,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,describe briefly,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,deserves attention,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,design competition,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,design proposals,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,designing policies,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,desired outcome,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,detailed disclosures,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,detailed manner,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,determining factor,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,devastating consequences,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,devastating credit,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,devastating impact,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,developed oecd,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,developing bond,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,developing economy,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,developing markets,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,developing nations,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,development account,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,development forum,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,development philosophy,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,development trend,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dg ecfin,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dhan yojana,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dicgc act,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,difficult trade,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,digital financial,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,digital ledger,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dioxide equivalent,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,direct cross,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,direct influence,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,directly access,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,directly address,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,directors conference,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,directors management,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,disclosed information,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,disclosure landscape,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,discouraged workers,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,discuss financial,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dislocation related,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dismal science,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dispute settlement,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,distortions caused,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,distributional neutrality,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,divergent trends,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,diverging trends,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,diverse economy,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,diverse teams,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,diversifying risks,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,diversity matters,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dollar bonds,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dollar liabilities,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,domestic activity,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,domestic debit,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,domestic drivers,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,domestic income,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,domestic mandate,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,domestic producers,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,domestic rating,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,domestic regulatory,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,domestic sovereign,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,donald kohn,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,downward bias,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,draghi entitled,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dramatic effects,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,dramatic shift,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,drastic monetary,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,driving economic,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,durable market,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,durable recovery,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,duties entrusted,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,earlier cycles,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,earlier episodes,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,earlier expectations,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,earlier generations,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,earlier increases,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,earlier remarks,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,earnings performance,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,earnings ratio,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,easing policies,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,east java,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,ecb analysis,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,ecb imf,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,ecb perspective,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,ecb ssm,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,eco friendly,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic advancement,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic capabilities,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic competitiveness,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic decisionmaking,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic dislocation,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic event,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic globalisation,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic grounds,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic insecurity,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic justice,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic modelling,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic muscle,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic participants,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic projection,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic reasoning,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic slowdowns,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic stagnation,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic symposium,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic turmoil,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economic update,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economics education,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economics forthcoming,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economics london,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economics references,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economics speech,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economies business,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economies domestic,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economies moving,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economies rose,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economies worldwide,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economist intelligence,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economist john,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economists refer,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economy conference,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economy expanded,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economy iii,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economy means,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economy rba,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economy recovered,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economy relative,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,economy summary,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,ecosystem services,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,edge risk,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,eds nber,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,educating people,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,education loans,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,education resources,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,educational materials,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,educational research,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,effective international,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,effective rate,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,effectively addressing,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,effectively managing,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,effectively perform,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,efficient clearing,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,efficient credit,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,efficient dispute,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,efficient production,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,efficient public,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,efficient system,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,efficient transfer,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,electric vehicles,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,electronic invoicing,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,electronic products,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,elementary approaches,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,elevated pressures,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,eleven national,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,eligible liabilities,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,eme corporate,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,eme corporates,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,emission intensity,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,empirical data,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,empirical estimates,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,employer employee,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,employment cost,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,employment intensive,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,employment objective,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,emu speech,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enable individuals,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enabling conditions,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enabling policies,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enabling policy,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enabling technologies,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,encourage credit,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,encourage excessive,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,encourage private,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enforcement authorities,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enforcement information,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,engage business,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,england act,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,england notes,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,england supports,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enhance public,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enhance supervision,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enhanced capital,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enhanced public,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enhanced risk,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enhancing productivity,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,ensuing recession,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,ensure availability,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,ensuring robust,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enterprise credit,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enterprises account,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,enterprises including,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,entire career,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,entire chain,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,entire risk,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,entire suite,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,entrepreneurship training,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,environment facing,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,environment inflation,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
dovish,epsilon contamination,5,6.065252411544359e-6,0.6931471805599453,4.204112608446381e-6
